library,profile,term,overlap_size,mean_r,median_r,auc,p_value,fdr,rank_positive
Reactome_2022,C-604 2 uM endpoint,DNA Double Strand Break Response R-HSA-5693606,52,0.01492180880652333,0.014779049695641863,0.603465866029266,0.00493174226719262,0.08839199601968312,78
Reactome_2022,C-604 2 uM endpoint,Assembly Of ORC Complex At Origin Of Replication R-HSA-68616,27,0.018903094686208297,0.015338786437296111,0.6432322997115173,0.004996616568462717,0.08842113876849213,79
Reactome_2022,C-604 2 uM endpoint,"Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042",26,0.015058498227465779,0.020519642334928367,0.6456966690100167,0.005063294062143285,0.08848106373595391,80
Reactome_2022,C-604 2 uM endpoint,Activated PKN1 Stimulates Transcription Of Androgen Receptor Regulated KLK2 And KLK3 R-HSA-5625886,25,0.019796837128188697,0.01856964838264908,0.6478882421420256,0.005240490358906613,0.09044698175001785,81
Reactome_2022,C-604 2 uM endpoint,Metabolism Of Vitamins And Cofactors R-HSA-196854,178,0.004431475743908823,0.007019791683544153,0.5555578285116236,0.005319914824206653,0.09069806005171831,82
Reactome_2022,C-604 2 uM endpoint,Defective Pyroptosis R-HSA-9710421,30,0.01766936164000604,0.020974405584192234,0.633506065016982,0.005690166451220355,0.09486542095290353,83
Reactome_2022,C-604 2 uM endpoint,Selenoamino Acid Metabolism R-HSA-2408522,91,0.008683309033811868,0.01222058844011176,0.5767728239973186,0.0057000682117624435,0.09486542095290353,84
Reactome_2022,C-604 2 uM endpoint,Deadenylation-dependent mRNA Decay R-HSA-429914,55,0.012277297866341167,0.01647430625015695,0.5976220514179698,0.006142371706641662,0.10102394877511815,85
Reactome_2022,C-604 2 uM endpoint,Translation Of Structural Proteins R-HSA-9683701,28,0.013875929971029861,0.02155395385265975,0.636272340920999,0.006283879476785419,0.10214957568076763,86
Reactome_2022,C-604 2 uM endpoint,"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",48,0.01219689132578329,0.018662173564802077,0.6020538264265315,0.007226814125528983,0.11558486235900799,87
Reactome_2022,C-604 2 uM endpoint,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,49,0.014586981556501696,0.01241278630922988,0.6009095407806396,0.007275728102712949,0.11558486235900799,88
Reactome_2022,C-604 2 uM endpoint,Interferon Alpha/Beta Signaling R-HSA-909733,58,0.008810851939515611,0.015526314725813681,0.5925053744195727,0.007420040771891077,0.11574477926426625,89
Reactome_2022,C-604 2 uM endpoint,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,88,0.008347438848443897,0.01268800816734391,0.5750841800018057,0.007474388146286882,0.11574477926426625,90
Reactome_2022,C-604 2 uM endpoint,Retrograde Neurotrophin Signaling R-HSA-177504,14,0.032291686927856035,0.02874871640827156,0.6876189368190997,0.007534173757545228,0.11574477926426625,91
Reactome_2022,C-604 2 uM endpoint,Base Excision Repair R-HSA-73884,59,0.012439078530554013,0.00833024092515447,0.5903417706753762,0.008205823255055327,0.12469283598442768,92
