gene,profile,n_models,pearson_r,p_value,fdr,rank_positive
ZNF776,MASTL dependency strength vs dependency strength,1165,0.09759085000659011,0.0008518635601204842,0.028129483086972763,247
EMSY,MASTL dependency strength vs dependency strength,1165,0.09750912123170648,0.0008605026140313495,0.028360319869339727,248
METTL13,MASTL dependency strength vs dependency strength,1165,0.09739636029159553,0.0008725551319275814,0.028702559253694283,249
RAD51C,MASTL dependency strength vs dependency strength,1165,0.09736012373610221,0.0008764613625473176,0.028706446101338677,250
ZNF770,MASTL dependency strength vs dependency strength,1165,0.09732031094072308,0.0008807717687396703,0.028752936450469235,251
MAK,MASTL dependency strength vs dependency strength,1165,0.09727649347841945,0.0008855384301542274,0.028853793849191907,252
LURAP1L,MASTL dependency strength vs dependency strength,1165,0.09725695965018452,0.0008876710954325628,0.028868607799285087,253
YBX3,MASTL dependency strength vs dependency strength,1165,0.09721517084799897,0.0008922494919497868,0.02896275520661157,254
NKX1_2,MASTL dependency strength vs dependency strength,1165,0.0971715022420273,0.0008970571909081664,0.029043869582901914,255
ING4,MASTL dependency strength vs dependency strength,1165,0.09713300215488573,0.0009013157406017004,0.02909237523698246,256
EIF5A,MASTL dependency strength vs dependency strength,1165,0.09703322060428314,0.0009124399716798051,0.029341340696783864,257
SCAP,MASTL dependency strength vs dependency strength,1165,0.09695614257804666,0.0009211199242785472,0.0295651999576271,258
NSMCE1,MASTL dependency strength vs dependency strength,1165,0.09690436861930443,0.0009269931559402373,0.02964310456281755,259
YKT6,MASTL dependency strength vs dependency strength,1165,0.09684319612066195,0.000933977210329676,0.02974967457213175,260
OIP5,MASTL dependency strength vs dependency strength,1165,0.09676301177923714,0.0009432055855533537,0.029852930443126795,261
POLG,MASTL dependency strength vs dependency strength,1165,0.09675643547475657,0.0009439661800198197,0.029852930443126795,262
IMP3,MASTL dependency strength vs dependency strength,1165,0.09657341017190291,0.0009653633300873443,0.0303882436113273,263
PRMT5,MASTL dependency strength vs dependency strength,1165,0.09650508222394188,0.0009734657782394169,0.030561140965019943,264
PATE3,MASTL dependency strength vs dependency strength,1165,0.09633316075052292,0.0009941315557236703,0.030988117954750694,265
GTSE1,MASTL dependency strength vs dependency strength,1165,0.09630238404929539,0.000997873596078347,0.030988117954750694,266
ASTE1,MASTL dependency strength vs dependency strength,1165,0.09623021854942064,0.0010066990961556828,0.031205858108580845,267
NCLN,MASTL dependency strength vs dependency strength,1165,0.09609058877533386,0.0010239803816443698,0.03168445770829089,268
C1orf56,MASTL dependency strength vs dependency strength,1165,0.09589576193280856,0.0010485516290747563,0.03221300397607519,269
AK9,MASTL dependency strength vs dependency strength,1165,0.09581106129974398,0.001059402916767926,0.03244166858724342,270
RFC4,MASTL dependency strength vs dependency strength,1165,0.09578589146001247,0.0010626474529588233,0.03244166858724342,271
ASAH1,MASTL dependency strength vs dependency strength,1165,0.09576441368922861,0.0010654233173559948,0.03244166858724342,272
RPA3,MASTL dependency strength vs dependency strength,1165,0.0957313473479242,0.0010697100295099027,0.03251464902418439,273
RMI1,MASTL dependency strength vs dependency strength,1165,0.09559952892215431,0.0010869577948320911,0.032814815429739776,274
SPTBN1,MASTL dependency strength vs dependency strength,1165,0.09558312325677708,0.0010891222744932232,0.032814815429739776,275
ZNF586,MASTL dependency strength vs dependency strength,1165,0.09543848841055472,0.0011083776463983684,0.03327841017214229,276
HAGHL,MASTL dependency strength vs dependency strength,1165,0.09535162018018845,0.0011200931083850325,0.033444585087917034,277
KLHL28,MASTL dependency strength vs dependency strength,1165,0.0952546650465413,0.0011333039037625297,0.03367419751352428,278
SCD,MASTL dependency strength vs dependency strength,1165,0.09503173482159896,0.0011642271370791311,0.034130502113075646,279
UTP4,MASTL dependency strength vs dependency strength,1165,0.09502548215751755,0.0011651055829878557,0.034130502113075646,280
RBM24,MASTL dependency strength vs dependency strength,1165,0.0950250858610071,0.0011651612798730883,0.034130502113075646,281
MRPL22,MASTL dependency strength vs dependency strength,1165,0.09501175205180583,0.0011670366925389038,0.034130502113075646,282
FBXO25,MASTL dependency strength vs dependency strength,1165,0.09501088469866271,0.0011671587830193737,0.034130502113075646,283
HEXB,MASTL dependency strength vs dependency strength,1165,0.09498729820684053,0.001170483390299618,0.034130502113075646,284
SYS1,MASTL dependency strength vs dependency strength,1165,0.09490746083680147,0.0011818017442228367,0.034344116904746085,285
RLN1,MASTL dependency strength vs dependency strength,1165,0.09487807574829703,0.0011859929637022574,0.034407795864306305,286
MPZ,MASTL dependency strength vs dependency strength,1165,0.09478774227898769,0.0011989633440668973,0.03466716869130571,287
THAP11,MASTL dependency strength vs dependency strength,1165,0.09473395611542804,0.0012067481731401152,0.03477600740324608,288
DPH3,MASTL dependency strength vs dependency strength,1165,0.09473380362400563,0.0012067703103776977,0.03477600740324608,289
CACNA1G,MASTL dependency strength vs dependency strength,1165,0.09470885753630459,0.0012103967913378237,0.034822184612334314,290
RAP2B,MASTL dependency strength vs dependency strength,1165,0.09459240344099094,0.0012274594315704916,0.03509846872112413,291
ZNF17,MASTL dependency strength vs dependency strength,1165,0.09434637574095206,0.0012642387896998006,0.035772967332229226,292
MMP1,MASTL dependency strength vs dependency strength,1165,0.09425920927508102,0.0012775114740784638,0.03608917471271904,293
YLPM1,MASTL dependency strength vs dependency strength,1165,0.09409386356846108,0.0013030419702000104,0.036629957606733626,294
ARMCX1,MASTL dependency strength vs dependency strength,1165,0.09407113624676136,0.0013065877542698047,0.036669715700583555,295
ZIM3,MASTL dependency strength vs dependency strength,1165,0.09384377655211197,0.0013425517834606473,0.03743478262991406,296
ARL5B,MASTL dependency strength vs dependency strength,1165,0.09378894518655116,0.0013513605086997883,0.03755865297523612,297
SMAD7,MASTL dependency strength vs dependency strength,1165,0.09375213532165493,0.0013573038967580472,0.037662993935202324,298
RB1,MASTL dependency strength vs dependency strength,1165,0.09367412816763497,0.0013699787447676343,0.03789246676042183,299
ARL8B,MASTL dependency strength vs dependency strength,1165,0.09362739168704456,0.0013776247720145777,0.038024899811729594,300
TEX46,MASTL dependency strength vs dependency strength,1165,0.0936064844300332,0.0013810578799798932,0.038024899811729594,301
ALDH5A1,MASTL dependency strength vs dependency strength,1165,0.09360441885691072,0.001381397487929028,0.038024899811729594,302
ABCC3,MASTL dependency strength vs dependency strength,1165,0.09354745325941283,0.0013907937627555698,0.038152701709971544,303
TMC8,MASTL dependency strength vs dependency strength,1165,0.09351686743132746,0.0013958630399626695,0.038178740444384365,304
MAP2K6,MASTL dependency strength vs dependency strength,1165,0.09346234817156313,0.0014049412490957005,0.03830524445236518,305
FBXO42,MASTL dependency strength vs dependency strength,1165,0.09339741141951409,0.0014158250466432872,0.038457725749427206,306
CNOT11,MASTL dependency strength vs dependency strength,1165,0.09331384563601217,0.0014299454201559254,0.038567304017633156,307
ARFGAP3,MASTL dependency strength vs dependency strength,1165,0.09329888473134383,0.0014324870534333635,0.038567304017633156,308
PGP,MASTL dependency strength vs dependency strength,1165,0.09300317676038608,0.0014835846949254915,0.03944913615378386,309
TRMT9B,MASTL dependency strength vs dependency strength,1165,0.09293982203975137,0.001494748143324745,0.03968464052123289,310
IQGAP1,MASTL dependency strength vs dependency strength,1165,0.09292541099157611,0.001497298215464414,0.03969109167773464,311
WDR55,MASTL dependency strength vs dependency strength,1165,0.0928677772539915,0.0015075367215105636,0.03983972620102571,312
DDX10,MASTL dependency strength vs dependency strength,1165,0.09282752269423003,0.0015147260187070573,0.03984609545234895,313
NAPSA,MASTL dependency strength vs dependency strength,1165,0.09277796870393372,0.0015236194654987085,0.04001885386937371,314
CFL1,MASTL dependency strength vs dependency strength,1165,0.09275324643044242,0.0015280743049978568,0.04007468040119379,315
TECPR2,MASTL dependency strength vs dependency strength,1165,0.0926845024369634,0.0015405247106387266,0.040217279395794614,316
TARDBP,MASTL dependency strength vs dependency strength,1165,0.09260887842508962,0.0015543289088232352,0.04039376819848178,317
MMGT1,MASTL dependency strength vs dependency strength,1165,0.09259265873568782,0.001557304382953979,0.04040693026234872,318
SLC35A4,MASTL dependency strength vs dependency strength,1165,0.09253108818053928,0.0015686471430845477,0.0405819630821452,319
DPH1,MASTL dependency strength vs dependency strength,1165,0.0923256950486187,0.0016070371230512616,0.04125531670387746,320
CNTN6,MASTL dependency strength vs dependency strength,1165,0.09226778067444526,0.0016180169348854027,0.041316943372938716,321
EMILIN3,MASTL dependency strength vs dependency strength,1165,0.09226434093271774,0.0016186712295606078,0.041316943372938716,322
ZNF484,MASTL dependency strength vs dependency strength,1165,0.09220070786053926,0.0016308192214622666,0.04156535390523976,323
SLC35G5,MASTL dependency strength vs dependency strength,1165,0.09201100618069655,0.0016675335746624725,0.042088415374008044,324
DUT,MASTL dependency strength vs dependency strength,1165,0.09200623549478035,0.0016684665941102933,0.042088415374008044,325
GALR2,MASTL dependency strength vs dependency strength,1165,0.09189149078997318,0.001691052631107382,0.04253343489118626,326
CSTF1,MASTL dependency strength vs dependency strength,1165,0.09184740065285298,0.001699805661561009,0.04262894548322974,327
CCDC59,MASTL dependency strength vs dependency strength,1165,0.0918059358303005,0.0017080754555696576,0.042773988555488196,328
NLRP6,MASTL dependency strength vs dependency strength,1165,0.09176723171945589,0.0017158279815486436,0.042843402894866274,329
ROBO3,MASTL dependency strength vs dependency strength,1165,0.09170986211933889,0.001727378719828309,0.04300698045720149,330
TUBB2A,MASTL dependency strength vs dependency strength,1165,0.09145207458360655,0.0017801680336598854,0.04416052510684649,331
PDCD2,MASTL dependency strength vs dependency strength,1165,0.09144608709019644,0.0017814115568560488,0.04416052510684649,332
DEFA5,MASTL dependency strength vs dependency strength,1165,0.09141953511225358,0.0017869356666594526,0.04423372835857442,333
PRSS55,MASTL dependency strength vs dependency strength,1165,0.09136640300223636,0.0017980369898860991,0.04444458099712708,334
LARP1,MASTL dependency strength vs dependency strength,1165,0.09131229186890562,0.0018094079041094705,0.04450744706177296,335
SAE1,MASTL dependency strength vs dependency strength,1165,0.09126835380038044,0.0018186895654746797,0.04450744706177296,336
RPL38,MASTL dependency strength vs dependency strength,1165,0.09123550921286755,0.0018256563124204735,0.044586305000610976,337
BTBD9,MASTL dependency strength vs dependency strength,1165,0.09107791820134183,0.0018594252602505072,0.04518298330134142,338
TSNAX,MASTL dependency strength vs dependency strength,1165,0.09105220261794685,0.0018649897297027993,0.04525427829309867,339
ARSF,MASTL dependency strength vs dependency strength,1165,0.09104001768671746,0.0018676316984817523,0.04525455738123953,340
CYB5B,MASTL dependency strength vs dependency strength,1165,0.0909163548938863,0.001894639515132268,0.04569030337368776,341
CSTF3,MASTL dependency strength vs dependency strength,1165,0.09089933334302785,0.0018983849239637507,0.04569030337368776,342
CDKN1A,MASTL dependency strength vs dependency strength,1165,0.0908859217524679,0.0019013407822371124,0.04569030337368776,343
AMOTL2,MASTL dependency strength vs dependency strength,1165,0.09087294295647985,0.001904205273130326,0.04569030337368776,344
PRKAR1A,MASTL dependency strength vs dependency strength,1165,0.09082795539029745,0.0019141649400252615,0.04574579719022707,345
RPS29,MASTL dependency strength vs dependency strength,1165,0.09081435438655046,0.0019171854189122736,0.04574579719022707,346
NTF4,MASTL dependency strength vs dependency strength,1165,0.09079811913924077,0.0019207966272471737,0.04574579719022707,347
TTC12,MASTL dependency strength vs dependency strength,1165,0.09076320983079504,0.001928582646485447,0.04582781194770114,348
DPYSL2,MASTL dependency strength vs dependency strength,1165,0.09058086950637981,0.001969723485664474,0.04660863991099165,349
ADAT3,MASTL dependency strength vs dependency strength,1165,0.09055778792347773,0.0019749882873234662,0.04660863991099165,350
MPDZ,MASTL dependency strength vs dependency strength,1165,0.09048768975525956,0.0019910565352047717,0.046859284037842536,351
NSMCE4A,MASTL dependency strength vs dependency strength,1165,0.09040700844345258,0.0020096989886652776,0.04716897871895966,352
YEATS4,MASTL dependency strength vs dependency strength,1165,0.09037464252749107,0.0020172224072150845,0.047280095965898876,353
CYP24A1,MASTL dependency strength vs dependency strength,1165,0.09032474302078221,0.0020288720745854703,0.04730806264377302,354
KCNV2,MASTL dependency strength vs dependency strength,1165,0.09032390175794194,0.002029069005383823,0.04730806264377302,355
